Hum_C3_Y4_M3_L3: {'room': 'CB5.8', 'time': 'WED12:15'}
Sci_C3_Y2_M2_L1: {'room': 'CB5.8', 'time': 'TUE13:15'}
Sci_C3_Y2_M2_L2: {'room': 'CB5.8', 'time': 'TUE14:15'}
Sci_C3_Y2_M2_L3: {'room': 'CB5.8', 'time': 'TUE15:15'}
Eng_C4_Y4_M2_L1: {'room': 'CB4.9', 'time': 'TUE13:15'}
Eng_C4_Y4_M2_L2: {'room': 'CB4.9', 'time': 'TUE14:15'}
Eng_C4_Y4_M2_L3: {'room': 'CB4.9', 'time': 'TUE15:15'}
Eng_C1_Y1_M3_L1: {'room': 'CB5.8', 'time': 'MON10:15'}
Eng_C1_Y1_M3_L2: {'room': 'CB5.8', 'time': 'MON11:15'}
Eng_C1_Y1_M3_L3: {'room': 'CB5.8', 'time': 'MON12:15'}
Hum_C3_Y2_M5_L1: {'room': 'CB4.7', 'time': 'TUE13:15'}
Hum_C3_Y2_M5_L2: {'room': 'CB4.7', 'time': 'TUE14:15'}
Hum_C3_Y2_M5_L3: {'room': 'CB4.7', 'time': 'TUE15:15'}
Sci_C4_Y4_M4_L1: {'room': 'CB3.16', 'time': 'TUE10:15'}
Sci_C4_Y4_M4_L2: {'room': 'CB3.16', 'time': 'TUE11:15'}
Sci_C4_Y4_M4_L3: {'room': 'CB3.16', 'time': 'TUE12:15'}
Sci_C4_Y2_M5_L1: {'room': 'CB3.16', 'time': 'TUE13:15'}
Sci_C4_Y2_M5_L2: {'room': 'CB3.16', 'time': 'TUE14:15'}
Sci_C4_Y2_M5_L3: {'room': 'CB3.16', 'time': 'TUE15:15'}
Sci_C4_Y2_M1_L1: {'room': 'CB4.9', 'time': 'WED10:15'}
Sci_C4_Y2_M1_L2: {'room': 'CB4.9', 'time': 'WED11:15'}
Sci_C4_Y2_M1_L3: {'room': 'CB4.9', 'time': 'WED12:15'}
Sci_C2_Y1_M1_L1: {'room': 'CB4.7', 'time': 'WED10:15'}
Sci_C2_Y1_M1_L2: {'room': 'CB4.7', 'time': 'WED11:15'}
Sci_C2_Y1_M1_L3: {'room': 'CB4.7', 'time': 'WED12:15'}
Sci_C2_Y2_M2_L1: {'room': 'CB3.15', 'time': 'TUE10:15'}
Sci_C2_Y2_M2_L2: {'room': 'CB3.15', 'time': 'TUE11:15'}
Sci_C2_Y2_M2_L3: {'room': 'CB3.15', 'time': 'TUE12:15'}
Eng_C1_Y4_M2_L1: {'room': 'CB3.15', 'time': 'TUE13:15'}
Eng_C1_Y4_M2_L2: {'room': 'CB3.15', 'time': 'TUE14:15'}
Eng_C1_Y4_M2_L3: {'room': 'CB3.15', 'time': 'TUE15:15'}
Eng_C4_Y4_M3_L1: {'room': 'CB3.16', 'time': 'WED10:15'}
Eng_C4_Y4_M3_L2: {'room': 'CB3.16', 'time': 'WED11:15'}
Eng_C4_Y4_M3_L3: {'room': 'CB3.16', 'time': 'WED12:15'}
Hum_C4_Y3_M3_L1: {'room': 'CB3.15', 'time': 'WED10:15'}
Hum_C4_Y3_M3_L2: {'room': 'CB3.15', 'time': 'WED11:15'}
Hum_C4_Y3_M3_L3: {'room': 'CB3.15', 'time': 'WED12:15'}
Hum_C3_Y2_M3_L1: {'room': 'CB5.8', 'time': 'THU12:15'}
Hum_C3_Y2_M3_L2: {'room': 'CB5.8', 'time': 'THU13:15'}
Hum_C3_Y2_M3_L3: {'room': 'CB5.8', 'time': 'THU14:15'}
Sci_C2_Y2_M1_L1: {'room': 'CB5.8', 'time': 'WED13:15'}
Sci_C2_Y2_M1_L2: {'room': 'CB5.8', 'time': 'THU10:15'}
Sci_C2_Y2_M1_L3: {'room': 'CB5.8', 'time': 'THU11:15'}
Sci_C1_Y2_M1_L1: {'room': 'CB5.8', 'time': 'THU15:15'}
Sci_C1_Y2_M1_L2: {'room': 'CB5.8', 'time': 'FRI10:15'}
Sci_C1_Y2_M1_L3: {'room': 'CB5.8', 'time': 'FRI11:15'}
Eng_C2_Y1_M4_L1: {'room': 'CB5.7', 'time': 'WED13:15'}
Eng_C2_Y1_M4_L2: {'room': 'CB5.7', 'time': 'THU10:15'}
Eng_C2_Y1_M4_L3: {'room': 'CB5.7', 'time': 'THU11:15'}
Eng_C3_Y1_M2_L1: {'room': 'CB5.7', 'time': 'THU12:15'}
Eng_C3_Y1_M2_L2: {'room': 'CB5.7', 'time': 'THU13:15'}
Eng_C3_Y1_M2_L3: {'room': 'CB5.7', 'time': 'THU14:15'}
Eng_C3_Y2_M4_L1: {'room': 'CB5.6', 'time': 'WED13:15'}
Eng_C3_Y2_M4_L2: {'room': 'CB5.6', 'time': 'THU10:15'}
Eng_C3_Y2_M4_L3: {'room': 'CB5.6', 'time': 'THU11:15'}
Hum_C2_Y3_M2_L1: {'room': 'CB4.9', 'time': 'WED13:15'}
Hum_C2_Y3_M2_L2: {'room': 'CB4.9', 'time': 'THU10:15'}
Hum_C2_Y3_M2_L3: {'room': 'CB4.9', 'time': 'THU11:15'}
Hum_C3_Y2_M2_L1: {'room': 'CB5.7', 'time': 'THU15:15'}
Hum_C3_Y2_M2_L2: {'room': 'CB5.7', 'time': 'FRI10:15'}
Hum_C3_Y2_M2_L3: {'room': 'CB5.7', 'time': 'FRI11:15'}
Hum_C1_Y4_M3_L1: {'room': 'CB5.6', 'time': 'THU12:15'}
Hum_C1_Y4_M3_L2: {'room': 'CB5.6', 'time': 'THU13:15'}
Hum_C1_Y4_M3_L3: {'room': 'CB5.6', 'time': 'THU14:15'}
Sci_C1_Y3_M4_L1: {'room': 'CB4.7', 'time': 'WED13:15'}
Sci_C1_Y3_M4_L2: {'room': 'CB4.7', 'time': 'THU10:15'}
Sci_C1_Y3_M4_L3: {'room': 'CB4.7', 'time': 'THU11:15'}
Eng_C2_Y1_M1_L1: {'room': 'CB5.5', 'time': 'MON10:15'}
Eng_C2_Y1_M1_L2: {'room': 'CB5.5', 'time': 'MON11:15'}
Eng_C2_Y1_M1_L3: {'room': 'CB5.5', 'time': 'MON12:15'}
Hum_C2_Y3_M5_L1: {'room': 'CB4.8', 'time': 'MON10:15'}
Hum_C2_Y3_M5_L2: {'room': 'CB4.8', 'time': 'MON11:15'}
Hum_C2_Y3_M5_L3: {'room': 'CB4.8', 'time': 'MON12:15'}
Hum_C2_Y4_M2_L1: {'room': 'CB5.5', 'time': 'MON13:15'}
Hum_C2_Y4_M2_L2: {'room': 'CB5.5', 'time': 'MON14:15'}
Hum_C2_Y4_M2_L3: {'room': 'CB5.5', 'time': 'MON15:15'}
Sci_C4_Y2_M3_L1: {'room': 'CB4.8', 'time': 'MON13:15'}
Sci_C4_Y2_M3_L2: {'room': 'CB4.8', 'time': 'MON14:15'}
Sci_C4_Y2_M3_L3: {'room': 'CB4.8', 'time': 'MON15:15'}
Sci_C4_Y1_M5_L1: {'room': 'CB4.5', 'time': 'MON10:15'}
Sci_C4_Y1_M5_L2: {'room': 'CB4.5', 'time': 'MON11:15'}
Sci_C4_Y1_M5_L3: {'room': 'CB4.5', 'time': 'MON12:15'}
Eng_C2_Y4_M4_L1: {'room': 'CB4.10', 'time': 'MON10:15'}
Eng_C2_Y4_M4_L2: {'room': 'CB4.10', 'time': 'MON11:15'}
Eng_C2_Y4_M4_L3: {'room': 'CB4.10', 'time': 'MON12:15'}
Eng_C1_Y4_M3_L1: {'room': 'CB4.5', 'time': 'MON13:15'}
Eng_C1_Y4_M3_L2: {'room': 'CB4.5', 'time': 'MON14:15'}
Eng_C1_Y4_M3_L3: {'room': 'CB4.5', 'time': 'MON15:15'}
Eng_C4_Y1_M5_L1: {'room': 'CB5.5', 'time': 'TUE13:15'}
Eng_C4_Y1_M5_L2: {'room': 'CB5.5', 'time': 'TUE14:15'}
Eng_C4_Y1_M5_L3: {'room': 'CB5.5', 'time': 'TUE15:15'}
Eng_C2_Y1_M3_L1: {'room': 'CB4.10', 'time': 'MON13:15'}
Eng_C2_Y1_M3_L2: {'room': 'CB4.10', 'time': 'MON14:15'}
Eng_C2_Y1_M3_L3: {'room': 'CB4.10', 'time': 'MON15:15'}
Eng_C3_Y2_M5_L1: {'room': 'CB5.5', 'time': 'TUE10:15'}
Eng_C3_Y2_M5_L2: {'room': 'CB5.5', 'time': 'TUE11:15'}
Eng_C3_Y2_M5_L3: {'room': 'CB5.5', 'time': 'TUE12:15'}
Eng_C1_Y4_M1_L1: {'room': 'CB4.8', 'time': 'TUE10:15'}
Eng_C1_Y4_M1_L2: {'room': 'CB4.8', 'time': 'TUE11:15'}
Eng_C1_Y4_M1_L3: {'room': 'CB4.8', 'time': 'TUE12:15'}
Eng_C4_Y1_M4_L1: {'room': 'CB5.5', 'time': 'WED10:15'}
Eng_C4_Y1_M4_L2: {'room': 'CB5.5', 'time': 'WED11:15'}
Eng_C4_Y1_M4_L3: {'room': 'CB5.5', 'time': 'WED12:15'}
Eng_C4_Y1_M2_L1: {'room': 'CB4.5', 'time': 'TUE10:15'}
Eng_C4_Y1_M2_L2: {'room': 'CB4.5', 'time': 'TUE11:15'}
Eng_C4_Y1_M2_L3: {'room': 'CB4.5', 'time': 'TUE12:15'}
Hum_C2_Y3_M1_L1: {'room': 'CB4.10', 'time': 'TUE10:15'}
Hum_C2_Y3_M1_L2: {'room': 'CB4.10', 'time': 'TUE11:15'}
Hum_C2_Y3_M1_L3: {'room': 'CB4.10', 'time': 'TUE12:15'}
Hum_C2_Y3_M3_L1: {'room': 'CB4.8', 'time': 'TUE13:15'}
Hum_C2_Y3_M3_L2: {'room': 'CB4.8', 'time': 'TUE14:15'}
Hum_C2_Y3_M3_L3: {'room': 'CB4.8', 'time': 'TUE15:15'}
Sci_C2_Y2_M5_L1: {'room': 'CB4.8', 'time': 'WED10:15'}
Sci_C2_Y2_M5_L2: {'room': 'CB4.8', 'time': 'WED11:15'}
Sci_C2_Y2_M5_L3: {'room': 'CB4.8', 'time': 'WED12:15'}
Sci_C1_Y3_M2_L1: {'room': 'CB4.5', 'time': 'TUE13:15'}
Sci_C1_Y3_M2_L2: {'room': 'CB4.5', 'time': 'TUE14:15'}
Sci_C1_Y3_M2_L3: {'room': 'CB4.5', 'time': 'TUE15:15'}
Eng_C3_Y1_M4_L1: {'room': 'CB4.5', 'time': 'WED10:15'}
Eng_C3_Y1_M4_L2: {'room': 'CB4.5', 'time': 'WED11:15'}
Eng_C3_Y1_M4_L3: {'room': 'CB4.5', 'time': 'WED12:15'}
Eng_C1_Y1_M2_L1: {'room': 'CB4.10', 'time': 'TUE13:15'}
Eng_C1_Y1_M2_L2: {'room': 'CB4.10', 'time': 'TUE14:15'}
Eng_C1_Y1_M2_L3: {'room': 'CB4.10', 'time': 'TUE15:15'}
Eng_C4_Y1_M1_L1: {'room': 'CB5.5', 'time': 'WED13:15'}
Eng_C4_Y1_M1_L2: {'room': 'CB5.5', 'time': 'THU10:15'}
Eng_C4_Y1_M1_L3: {'room': 'CB5.5', 'time': 'THU11:15'}
Hum_C2_Y3_M4_L1: {'room': 'CB4.10', 'time': 'WED10:15'}
Hum_C2_Y3_M4_L2: {'room': 'CB4.10', 'time': 'WED11:15'}
Hum_C2_Y3_M4_L3: {'room': 'CB4.10', 'time': 'WED12:15'}
Hum_C1_Y3_M1_L1: {'room': 'CB4.8', 'time': 'WED13:15'}
Hum_C1_Y3_M1_L2: {'room': 'CB4.8', 'time': 'THU10:15'}
Hum_C1_Y3_M1_L3: {'room': 'CB4.8', 'time': 'THU11:15'}
Man_C3_Y1_M3_L1: {'room': 'CB4.5', 'time': 'WED13:15'}
Man_C3_Y1_M3_L2: {'room': 'CB4.5', 'time': 'THU10:15'}
Man_C3_Y1_M3_L3: {'room': 'CB4.5', 'time': 'THU11:15'}
Sci_C1_Y3_M1_L1: {'room': 'CB5.5', 'time': 'THU12:15'}
Sci_C1_Y3_M1_L2: {'room': 'CB5.5', 'time': 'THU13:15'}
Sci_C1_Y3_M1_L3: {'room': 'CB5.5', 'time': 'THU14:15'}
Sci_C4_Y2_M4_L1: {'room': 'CB4.8', 'time': 'THU12:15'}
Sci_C4_Y2_M4_L2: {'room': 'CB4.8', 'time': 'THU13:15'}
Sci_C4_Y2_M4_L3: {'room': 'CB4.8', 'time': 'THU14:15'}
Eng_C2_Y4_M1_L1: {'room': 'CB4.5', 'time': 'THU12:15'}
Eng_C2_Y4_M1_L2: {'room': 'CB4.5', 'time': 'THU13:15'}
Eng_C2_Y4_M1_L3: {'room': 'CB4.5', 'time': 'THU14:15'}
Eng_C3_Y1_M5_L1: {'room': 'CB4.10', 'time': 'WED13:15'}
Eng_C3_Y1_M5_L2: {'room': 'CB4.10', 'time': 'THU10:15'}
Eng_C3_Y1_M5_L3: {'room': 'CB4.10', 'time': 'THU11:15'}
Hum_C3_Y3_M3_L1: {'room': 'CB3.16', 'time': 'WED13:15'}
Hum_C3_Y3_M3_L2: {'room': 'CB3.16', 'time': 'THU10:15'}
Hum_C3_Y3_M3_L3: {'room': 'CB3.16', 'time': 'THU11:15'}
Hum_C3_Y3_M5_L1: {'room': 'CB4.10', 'time': 'THU12:15'}
Hum_C3_Y3_M5_L2: {'room': 'CB4.10', 'time': 'THU13:15'}
Hum_C3_Y3_M5_L3: {'room': 'CB4.10', 'time': 'THU14:15'}
Hum_C1_Y3_M3_L1: {'room': 'CB5.5', 'time': 'THU15:15'}
Hum_C1_Y3_M3_L2: {'room': 'CB5.5', 'time': 'FRI10:15'}
Hum_C1_Y3_M3_L3: {'room': 'CB5.5', 'time': 'FRI11:15'}
Man_C2_Y4_M3_L1: {'room': 'CB4.9', 'time': 'THU12:15'}
Man_C2_Y4_M3_L2: {'room': 'CB4.9', 'time': 'THU13:15'}
Man_C2_Y4_M3_L3: {'room': 'CB4.9', 'time': 'THU14:15'}
Sci_C4_Y3_M4_L1: {'room': 'CB4.7', 'time': 'THU12:15'}
Sci_C4_Y3_M4_L2: {'room': 'CB4.7', 'time': 'THU13:15'}
Sci_C4_Y3_M4_L3: {'room': 'CB4.7', 'time': 'THU14:15'}
Sci_C2_Y3_M5_L1: {'room': 'CB3.16', 'time': 'THU12:15'}
Sci_C2_Y3_M5_L2: {'room': 'CB3.16', 'time': 'THU13:15'}
Sci_C2_Y3_M5_L3: {'room': 'CB3.16', 'time': 'THU14:15'}
Eng_C1_Y4_M4_L1: {'room': 'CB3.15', 'time': 'THU12:15'}
Eng_C1_Y4_M4_L2: {'room': 'CB3.15', 'time': 'THU13:15'}
Eng_C1_Y4_M4_L3: {'room': 'CB3.15', 'time': 'THU14:15'}
Eng_C2_Y1_M5_L1: {'room': 'CB4.1', 'time': 'THU12:15'}
Eng_C2_Y1_M5_L2: {'room': 'CB4.1', 'time': 'THU13:15'}
Eng_C2_Y1_M5_L3: {'room': 'CB4.1', 'time': 'THU14:15'}
Hum_C1_Y3_M5_L1: {'room': 'CB5.5', 'time': 'FRI12:15'}
Hum_C1_Y3_M5_L2: {'room': 'CB5.5', 'time': 'FRI13:15'}
Hum_C1_Y3_M5_L3: {'room': 'CB5.5', 'time': 'FRI14:15'}
Man_C2_Y1_M4_L1: {'room': 'CB3.15', 'time': 'WED13:15'}
Man_C2_Y1_M4_L2: {'room': 'CB3.15', 'time': 'THU10:15'}
Man_C2_Y1_M4_L3: {'room': 'CB3.15', 'time': 'THU11:15'}
Sci_C1_Y3_M5_L1: {'room': 'CB4.8', 'time': 'THU15:15'}
Sci_C1_Y3_M5_L2: {'room': 'CB4.8', 'time': 'FRI10:15'}
Sci_C1_Y3_M5_L3: {'room': 'CB4.8', 'time': 'FRI11:15'}
Eng_C2_Y4_M3_L1: {'room': 'CB4.5', 'time': 'THU15:15'}
Eng_C2_Y4_M3_L2: {'room': 'CB4.5', 'time': 'FRI10:15'}
Eng_C2_Y4_M3_L3: {'room': 'CB4.5', 'time': 'FRI11:15'}
Eng_C2_Y1_M2_L1: {'room': 'CB4.10', 'time': 'THU15:15'}
Eng_C2_Y1_M2_L2: {'room': 'CB4.10', 'time': 'FRI10:15'}
Eng_C2_Y1_M2_L3: {'room': 'CB4.10', 'time': 'FRI11:15'}
Eng_C3_Y2_M3_L1: {'room': 'CB3.1', 'time': 'THU12:15'}
Eng_C3_Y2_M3_L2: {'room': 'CB3.1', 'time': 'THU13:15'}
Eng_C3_Y2_M3_L3: {'room': 'CB3.1', 'time': 'THU14:15'}
Hum_C2_Y4_M4_L1: {'room': 'CB5.6', 'time': 'THU15:15'}
Hum_C2_Y4_M4_L2: {'room': 'CB5.6', 'time': 'FRI10:15'}
Hum_C2_Y4_M4_L3: {'room': 'CB5.6', 'time': 'FRI11:15'}
Hum_C4_Y3_M2_L1: {'room': 'CB1.12', 'time': 'WED13:15'}
Hum_C4_Y3_M2_L2: {'room': 'CB1.12', 'time': 'THU10:15'}
Hum_C4_Y3_M2_L3: {'room': 'CB1.12', 'time': 'THU11:15'}
Man_C2_Y4_M2_L1: {'room': 'CB1.11', 'time': 'WED13:15'}
Man_C2_Y4_M2_L2: {'room': 'CB1.11', 'time': 'THU10:15'}
Man_C2_Y4_M2_L3: {'room': 'CB1.11', 'time': 'THU11:15'}
Man_C2_Y1_M1_L1: {'room': 'CB3.9', 'time': 'THU12:15'}
Man_C2_Y1_M1_L2: {'room': 'CB3.9', 'time': 'THU13:15'}
Man_C2_Y1_M1_L3: {'room': 'CB3.9', 'time': 'THU14:15'}
Man_C3_Y1_M1_L1: {'room': 'CB3.5', 'time': 'THU12:15'}
Man_C3_Y1_M1_L2: {'room': 'CB3.5', 'time': 'THU13:15'}
Man_C3_Y1_M1_L3: {'room': 'CB3.5', 'time': 'THU14:15'}
Eng_C3_Y2_M2_L1: {'room': 'CB3.7', 'time': 'MON13:15'}
Eng_C3_Y2_M2_L2: {'room': 'CB3.7', 'time': 'MON14:15'}
Eng_C3_Y2_M2_L3: {'room': 'CB3.7', 'time': 'MON15:15'}
Eng_C3_Y4_M2_L1: {'room': 'CB3.6', 'time': 'MON13:15'}
Eng_C3_Y4_M2_L2: {'room': 'CB3.6', 'time': 'MON14:15'}
Eng_C3_Y4_M2_L3: {'room': 'CB3.6', 'time': 'MON15:15'}
Eng_C4_Y2_M3_L1: {'room': 'CB3.7', 'time': 'MON10:15'}
Eng_C4_Y2_M3_L2: {'room': 'CB3.7', 'time': 'MON11:15'}
Eng_C4_Y2_M3_L3: {'room': 'CB3.7', 'time': 'MON12:15'}
Eng_C1_Y2_M4_L1: {'room': 'CB3.6', 'time': 'MON10:15'}
Eng_C1_Y2_M4_L2: {'room': 'CB3.6', 'time': 'MON11:15'}
Eng_C1_Y2_M4_L3: {'room': 'CB3.6', 'time': 'MON12:15'}
Eng_C3_Y4_M4_L1: {'room': 'CB3.11', 'time': 'MON10:15'}
Eng_C3_Y4_M4_L2: {'room': 'CB3.11', 'time': 'MON11:15'}
Eng_C3_Y4_M4_L3: {'room': 'CB3.11', 'time': 'MON12:15'}
Hum_C4_Y3_M4_L1: {'room': 'CB3.10', 'time': 'MON10:15'}
Hum_C4_Y3_M4_L2: {'room': 'CB3.10', 'time': 'MON11:15'}
Hum_C4_Y3_M4_L3: {'room': 'CB3.10', 'time': 'MON12:15'}
Hum_C3_Y3_M2_L1: {'room': 'CB3.11', 'time': 'MON13:15'}
Hum_C3_Y3_M2_L2: {'room': 'CB3.11', 'time': 'MON14:15'}
Hum_C3_Y3_M2_L3: {'room': 'CB3.11', 'time': 'MON15:15'}
Man_C1_Y2_M2_L1: {'room': 'CB3.10', 'time': 'MON13:15'}
Man_C1_Y2_M2_L2: {'room': 'CB3.10', 'time': 'MON14:15'}
Man_C1_Y2_M2_L3: {'room': 'CB3.10', 'time': 'MON15:15'}
Sci_C2_Y3_M1_L1: {'room': 'CB3.7', 'time': 'TUE10:15'}
Sci_C2_Y3_M1_L2: {'room': 'CB3.7', 'time': 'TUE11:15'}
Sci_C2_Y3_M1_L3: {'room': 'CB3.7', 'time': 'TUE12:15'}
Sci_C2_Y3_M4_L1: {'room': 'CB3.7', 'time': 'TUE13:15'}
Sci_C2_Y3_M4_L2: {'room': 'CB3.7', 'time': 'TUE14:15'}
Sci_C2_Y3_M4_L3: {'room': 'CB3.7', 'time': 'TUE15:15'}
Eng_C1_Y1_M1_L1: {'room': 'CB3.7', 'time': 'WED10:15'}
Eng_C1_Y1_M1_L2: {'room': 'CB3.7', 'time': 'WED11:15'}
Eng_C1_Y1_M1_L3: {'room': 'CB3.7', 'time': 'WED12:15'}
Eng_C4_Y2_M2_L1: {'room': 'CB3.6', 'time': 'TUE10:15'}
Eng_C4_Y2_M2_L2: {'room': 'CB3.6', 'time': 'TUE11:15'}
Eng_C4_Y2_M2_L3: {'room': 'CB3.6', 'time': 'TUE12:15'}
Eng_C1_Y1_M5_L1: {'room': 'CB3.11', 'time': 'TUE10:15'}
Eng_C1_Y1_M5_L2: {'room': 'CB3.11', 'time': 'TUE11:15'}
Eng_C1_Y1_M5_L3: {'room': 'CB3.11', 'time': 'TUE12:15'}
Eng_C2_Y4_M5_L1: {'room': 'CB3.6', 'time': 'TUE13:15'}
Eng_C2_Y4_M5_L2: {'room': 'CB3.6', 'time': 'TUE14:15'}
Eng_C2_Y4_M5_L3: {'room': 'CB3.6', 'time': 'TUE15:15'}
Eng_C4_Y2_M5_L1: {'room': 'CB3.6', 'time': 'WED10:15'}
Eng_C4_Y2_M5_L2: {'room': 'CB3.6', 'time': 'WED11:15'}
Eng_C4_Y2_M5_L3: {'room': 'CB3.6', 'time': 'WED12:15'}
Eng_C3_Y2_M1_L1: {'room': 'CB3.11', 'time': 'TUE13:15'}
Eng_C3_Y2_M1_L2: {'room': 'CB3.11', 'time': 'TUE14:15'}
Eng_C3_Y2_M1_L3: {'room': 'CB3.11', 'time': 'TUE15:15'}
Hum_C1_Y3_M4_L1: {'room': 'CB3.10', 'time': 'TUE10:15'}
Hum_C1_Y3_M4_L2: {'room': 'CB3.10', 'time': 'TUE11:15'}
Hum_C1_Y3_M4_L3: {'room': 'CB3.10', 'time': 'TUE12:15'}
Hum_C4_Y3_M1_L1: {'room': 'CB3.7', 'time': 'THU12:15'}
Hum_C4_Y3_M1_L2: {'room': 'CB3.7', 'time': 'THU13:15'}
Hum_C4_Y3_M1_L3: {'room': 'CB3.7', 'time': 'THU14:15'}
Man_C2_Y4_M1_L1: {'room': 'CB3.10', 'time': 'TUE13:15'}
Man_C2_Y4_M1_L2: {'room': 'CB3.10', 'time': 'TUE14:15'}
Man_C2_Y4_M1_L3: {'room': 'CB3.10', 'time': 'TUE15:15'}
Man_C4_Y4_M3_L1: {'room': 'CB3.11', 'time': 'WED10:15'}
Man_C4_Y4_M3_L2: {'room': 'CB3.11', 'time': 'WED11:15'}
Man_C4_Y4_M3_L3: {'room': 'CB3.11', 'time': 'WED12:15'}
Man_C2_Y2_M2_L1: {'room': 'CB3.10', 'time': 'WED10:15'}
Man_C2_Y2_M2_L2: {'room': 'CB3.10', 'time': 'WED11:15'}
Man_C2_Y2_M2_L3: {'room': 'CB3.10', 'time': 'WED12:15'}
Sci_C4_Y3_M1_L1: {'room': 'CB3.7', 'time': 'THU15:15'}
Sci_C4_Y3_M1_L2: {'room': 'CB3.7', 'time': 'FRI10:15'}
Sci_C4_Y3_M1_L3: {'room': 'CB3.7', 'time': 'FRI11:15'}
Sci_C3_Y3_M3_L1: {'room': 'CB3.7', 'time': 'WED13:15'}
Sci_C3_Y3_M3_L2: {'room': 'CB3.7', 'time': 'THU10:15'}
Sci_C3_Y3_M3_L3: {'room': 'CB3.7', 'time': 'THU11:15'}
Sci_C2_Y3_M2_L1: {'room': 'CB3.6', 'time': 'WED13:15'}
Sci_C2_Y3_M2_L2: {'room': 'CB3.6', 'time': 'THU10:15'}
Sci_C2_Y3_M2_L3: {'room': 'CB3.6', 'time': 'THU11:15'}
Eng_C3_Y1_M1_L1: {'room': 'CB3.6', 'time': 'THU15:15'}
Eng_C3_Y1_M1_L2: {'room': 'CB3.6', 'time': 'FRI10:15'}
Eng_C3_Y1_M1_L3: {'room': 'CB3.6', 'time': 'FRI11:15'}
Eng_C4_Y2_M1_L1: {'room': 'CB3.11', 'time': 'WED13:15'}
Eng_C4_Y2_M1_L2: {'room': 'CB3.11', 'time': 'THU10:15'}
Eng_C4_Y2_M1_L3: {'room': 'CB3.11', 'time': 'THU11:15'}
Eng_C3_Y3_M2_L1: {'room': 'CB3.10', 'time': 'WED13:15'}
Eng_C3_Y3_M2_L2: {'room': 'CB3.10', 'time': 'THU10:15'}
Eng_C3_Y3_M2_L3: {'room': 'CB3.10', 'time': 'THU11:15'}
Eng_C3_Y4_M1_L1: {'room': 'CB1.10', 'time': 'WED13:15'}
Eng_C3_Y4_M1_L2: {'room': 'CB1.10', 'time': 'THU10:15'}
Eng_C3_Y4_M1_L3: {'room': 'CB1.10', 'time': 'THU11:15'}
Eng_C1_Y1_M4_L1: {'room': 'CB3.6', 'time': 'THU12:15'}
Eng_C1_Y1_M4_L2: {'room': 'CB3.6', 'time': 'THU13:15'}
Eng_C1_Y1_M4_L3: {'room': 'CB3.6', 'time': 'THU14:15'}
Eng_C1_Y2_M2_L1: {'room': 'CB3.11', 'time': 'THU15:15'}
Eng_C1_Y2_M2_L2: {'room': 'CB3.11', 'time': 'FRI10:15'}
Eng_C1_Y2_M2_L3: {'room': 'CB3.11', 'time': 'FRI11:15'}
Eng_C1_Y4_M5_L1: {'room': 'CB3.7', 'time': 'FRI12:15'}
Eng_C1_Y4_M5_L2: {'room': 'CB3.7', 'time': 'FRI13:15'}
Eng_C1_Y4_M5_L3: {'room': 'CB3.7', 'time': 'FRI14:15'}
Hum_C1_Y3_M2_L1: {'room': 'CB3.11', 'time': 'THU12:15'}
Hum_C1_Y3_M2_L2: {'room': 'CB3.11', 'time': 'THU13:15'}
Hum_C1_Y3_M2_L3: {'room': 'CB3.11', 'time': 'THU14:15'}
Man_C2_Y1_M2_L1: {'room': 'CB3.10', 'time': 'THU15:15'}
Man_C2_Y1_M2_L2: {'room': 'CB3.10', 'time': 'FRI10:15'}
Man_C2_Y1_M2_L3: {'room': 'CB3.10', 'time': 'FRI11:15'}
Man_C2_Y1_M5_L1: {'room': 'CB3.6', 'time': 'FRI12:15'}
Man_C2_Y1_M5_L2: {'room': 'CB3.6', 'time': 'FRI13:15'}
Man_C2_Y1_M5_L3: {'room': 'CB3.6', 'time': 'FRI14:15'}
Man_C4_Y2_M3_L1: {'room': 'CB3.10', 'time': 'THU12:15'}
Man_C4_Y2_M3_L2: {'room': 'CB3.10', 'time': 'THU13:15'}
Man_C4_Y2_M3_L3: {'room': 'CB3.10', 'time': 'THU14:15'}
Man_C4_Y1_M2_L1: {'room': 'CB4.9', 'time': 'THU15:15'}
Man_C4_Y1_M2_L2: {'room': 'CB4.9', 'time': 'FRI10:15'}
Man_C4_Y1_M2_L3: {'room': 'CB4.9', 'time': 'FRI11:15'}
Man_C3_Y1_M4_L1: {'room': 'CB3.11', 'time': 'FRI12:15'}
Man_C3_Y1_M4_L2: {'room': 'CB3.11', 'time': 'FRI13:15'}
Man_C3_Y1_M4_L3: {'room': 'CB3.11', 'time': 'FRI14:15'}
Man_C1_Y1_M2_L1: {'room': 'CB4.7', 'time': 'THU15:15'}
Man_C1_Y1_M2_L2: {'room': 'CB4.7', 'time': 'FRI10:15'}
Man_C1_Y1_M2_L3: {'room': 'CB4.7', 'time': 'FRI11:15'}
Man_C2_Y1_M3_L1: {'room': 'CB3.7', 'time': 'FRI15:15'}
Man_C2_Y1_M3_L2: {'room': 'CB3.7', 'time': 'MON09:15'}
Man_C2_Y1_M3_L3: {'room': 'CB3.7', 'time': 'MON16:15'}
Sci_C2_Y3_M3_L1: {'room': 'CB3.16', 'time': 'THU15:15'}
Sci_C2_Y3_M3_L2: {'room': 'CB3.16', 'time': 'FRI10:15'}
