51.37884583120433, -2.324928045272827
51.3786660761278, -2.3250866683996008
51.37694166309372, -2.325351008825869
51.373682463561735, -2.3264354467391968
51.374409120549835, -2.3290640115737915
51.376830111062425, -2.332127094268799
51.37752323414779, -2.334519624710083
51.377740879328265, -2.3375344276428223
51.37866837103426, -2.3404043912887573
51.37991392599747, -2.343703508377075
51.380918381118086, -2.345650792121887
51.38278603752773, -2.3489570815481686
51.38327876388485, -2.350253462791443
51.383181101046574, -2.3499602277197384
51.38401238313239, -2.3512381062467336
51.381029916738484, -2.3512585882894155
51.379562361497555, -2.3510849475860596
51.37849091017617, -2.351047396659851
51.377319507203836, -2.3525106577039034
51.376874166473755, -2.3554148483341253
51.376606290263574, -2.356423358923725
51.376578976919625, -2.3568570613861084
51.37696112325187, -2.359189607174408
51.37778510244269, -2.362719995904783
51.378499280986816, -2.3663628101348877
51.37965951905715, -2.3706742911452983
51.37999428321833, -2.3716360330581665
51.380584503712285, -2.3729217513015377
51.381120208004575, -2.3741716607024776
51.38037597809073, -2.374945878982544
51.37763038267365, -2.3734867572784424
51.377245316489926, -2.3711371421813965
51.378868489941, -2.368488005137026
51.37872194398829, -2.367575168609619
51.37849091017617, -2.365504503250122
51.37785359711178, -2.362872758040504
51.37747857800272, -2.361424365172462
51.3770075783592, -2.3578065633773804
51.376749431094325, -2.3563923782902463
51.376859929875444, -2.3557432837086423
51.37726174137651, -2.352926964243005
51.37827326856186, -2.351347804069519
51.37995075640787, -2.3513156175613403
51.38086527618695, -2.351298487908764
51.383924552641254, -2.3514327685357017
51.38393161422226, -2.3509186506271362
51.382798386789624, -2.3490456025124473
51.38269286462717, -2.3481613397598267
51.38099204029276, -2.3455381393432617
51.379759907596544, -2.3426949977874756
51.37858801148564, -2.3400020599365234
51.377841330601, -2.3374539613723755
51.377436175785846, -2.33384370803833
51.376609113089486, -2.331520915031433
51.37424168908672, -2.3281842470169067
51.37371217393022, -2.326497573073314
51.375919324675635, -2.324708104133606
51.37676410884002, -2.3249407402973987
51.37864109674083, -2.3250951578602352
51.37890043323525, -2.3254735914320146
