51.3782441044419, -2.3251540986035413
51.376968368126136, -2.3254169550870007
51.37607000749799, -2.3243916034698486
51.373682463561735, -2.3264354467391968
51.37249984550733, -2.322355060623067
51.36650851690069, -2.3189969349364215
51.365953066297685, -2.3197245597839355
51.3653836916824, -2.32185959815979
51.363786055698505, -2.3310112953186035
51.36290515499863, -2.3390793800354004
51.36251983960058, -2.342455016748235
51.362486344661235, -2.3448636404436085
51.362087753002804, -2.3461189142625782
51.36115828248585, -2.348841256715184
51.36043476483808, -2.351040668107396
51.359999308892704, -2.353274243641983
51.35917892926299, -2.357274082382843
51.358910949516314, -2.3592428237997742
51.358334039021685, -2.362989585640438
51.35696975355858, -2.367933253763108
51.356914228538265, -2.3715944986337267
51.357115222256276, -2.372184584617003
51.35772659009144, -2.3740607500076294
51.358135814454194, -2.3751578475458657
51.358406371551, -2.375669096710049
51.35881169477504, -2.3764576661604275
51.35997924545264, -2.378918042710243
51.3602997724345, -2.3797583897458408
51.361513195439066, -2.382982137288494
51.36186824809369, -2.3841944957632255
51.36220989993642, -2.3852244640249443
51.364404000166225, -2.3919264915245964
51.36564994324536, -2.3940722587365104
51.36615902851193, -2.3929242732781364
51.36712863501785, -2.3905080556869507
51.36797679349544, -2.387537199308827
51.368238022052, -2.3874245465302013
51.370799355018285, -2.385877030408594
51.372396601438304, -2.3846266541979233
51.374084350582095, -2.383237269928209
51.37488943795035, -2.3866917916550645
51.37637840539949, -2.388641641564837
51.37714854911259, -2.388968871064654
51.37835876280081, -2.391392560747365
51.3800697296167, -2.3916393239767353
51.38005298856824, -2.3921382148535053
51.38034239517963, -2.3961761101624024
51.38123499041967, -2.3989104352195367
51.380383111938144, -2.3991200718380212
51.3794359179538, -2.4013877103692916
51.37945098510081, -2.4019134233362105
51.377975803866285, -2.4036564481874034
51.37647657169495, -2.4042663655274965
51.37618187517687, -2.4022117292521594
51.37625219348571, -2.401374880039513
51.376250519241516, -2.400779429638207
51.37513223056314, -2.4006504134144624
51.375050190518586, -2.4003768280949433
51.37431437419811, -2.3976964932190348
51.372879570374586, -2.3978197072989937
51.37275231826711, -2.397583672905683
51.37244925590265, -2.3970525955207345
51.37168788718404, -2.3964732383735177
51.370241264255164, -2.395242250377001
51.36988292755819, -2.3953253988564627
51.367974796906665, -2.3944795704012867
51.366012185907486, -2.393374500287151
51.36576434167676, -2.3936588144427295
51.36564609461516, -2.3939926503453113
51.364581016254725, -2.3920078156742908
51.3625188697095, -2.3857962693995938
51.362103530721406, -2.384691199285458
51.36119762068615, -2.381590457877223
51.36032671916062, -2.379466148337428
51.360082193831836, -2.3790101728048962
51.35951414459198, -2.3777425381027095
51.3586733590327, -2.375907907136523
51.35810724372726, -2.3747706505142085
51.357323380215405, -2.372716078408801
51.356981691922705, -2.371412524827563
51.3568912445951, -2.368386993058764
51.35727919946687, -2.3673869543989223
51.358193706475305, -2.364179032417111
51.35901763965008, -2.359130831771963
51.35989804170447, -2.3541911633608947
51.36091844033134, -2.3498274356274162
51.36244732995038, -2.3454071867229143
51.362514319861646, -2.3451228725673356
51.36257796018658, -2.3445542442561784
51.363143214071506, -2.3375832284813125
51.36386341420398, -2.33098642578639
51.36542640339798, -2.322000055533222
51.36635721436102, -2.3192596212104144
51.37365706157143, -2.326482155980232
51.37591296663996, -2.3246439605571756
51.37689536206976, -2.3252923517996726
51.37823403084492, -2.3252021236202647
51.37886016677046, -2.3254864377758433
